movie_id,性别,星座,出生日期,出生地,职业,imdb编号,image,更多外文名,更多中文名,家庭成员,生卒日期,去世日期
1006354,,水瓶座,1974年02月01日,"中国,台湾,台北",演员 / 导演,nm0359217,https://img9.doubanio.com/view/celebrity/raw/public/p39716.jpg,Han Zhang,,张震(弟) / 张国柱(父) / 赵欣然(母),,
1074569,,双鱼座,1963年03月05日,"美国,纽约",演员 / 副导演,nm0127362,https://img2.doubanio.com/view/celebrity/raw/public/p1426678176.53.jpg,,,,,
1350633,,天蝎座,1993年11月07日,以色列，雷霍沃特,演员,nm4230210,https://img1.doubanio.com/view/celebrity/raw/public/p1437445556.49.jpg,,,,,
1392176,,双鱼座,1995年02月22日,纽约,演员,nm4245184,https://img2.doubanio.com/view/celebrity/raw/public/pxnFkRnn3zIYcel_avatar_uploaded1525093696.1.jpg,,,,,
1015928,,摩羯座,1975年01月07日,"日本,福井",演员 / 配音,nm0620267,https://img1.doubanio.com/view/personage/raw/public/e0d800fa016ef414c40a30391ca66640.jpg,Yuuko Nakamura,,,,
1318156,,狮子座,1978年08月06日,"中国,四川",演员,,https://img9.doubanio.com/view/celebrity/raw/public/p1487641475.74.jpg,Edell,张嘉佩(本名),,,
1049677,,处女座,1962年09月21日,"美国,纽约,新罗谢尔",演员 / 导演 / 制片人 / 编剧,nm0001555,https://img2.doubanio.com/view/celebrity/raw/public/p7551.jpg,,,,,
1118207,,金牛座,1957年05月07日,"美国,纽约,长岛",演员,nm0526185,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1123172,,摩羯座,1971年01月16日,"美国,南卡罗来纳州,查尔斯顿",演员 / 编剧 / 制片人,nm0542307,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Joey (昵称),,,,
1185346,,白羊座,1983年04月08日,"美国,华盛顿哥伦比亚特区",演员 / 编剧,nm1984227,https://img1.doubanio.com/view/celebrity/raw/public/p1536538331.27.jpg,Serena Olanthe' Reeder (本名),,,,
1259619,,天蝎座,1981年10月24日,"美国,佛罗里达州,杰克逊维尔",演员 / 配音,nm2467964,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Ma'Shae Delores Alderman (本名) / Shea (昵称),,,,
1146696,,射手座,,"美国,纽约,布朗克斯",演员,nm0780303,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Vincent Edward Scully (本名) / Vinny (昵称) / The Voice of the Dodgers (昵称),,,1927年11月29日 至 2022年08月02日,
1342578,,双鱼座,1989年03月09日,希腊,演员,nm3868928,https://img9.doubanio.com/view/celebrity/raw/public/pw3l9LWfVQMcel_avatar_uploaded1409315557.26.jpg,Γιάννης Παπαδόπουλος,,,,
1027163,,天秤座,1938年10月22日,"美国,康涅狄格州斯坦福德",演员 / 配音 / 编剧,nm0000502,https://img9.doubanio.com/view/celebrity/raw/public/p42525.jpg,Christopher Allen Lloyd (本名) / Chris (昵称),克里斯托弗·劳埃德,,,
1126155,,摩羯座,,美国,演员,nm0548524,https://img1.doubanio.com/view/celebrity/raw/public/p1523866816.29.jpg,,泰德·马克兰,艾琳·马克兰德（子）,1933年01月15日 至 2011年12月18日,
1064035,,处女座,1948年09月04日,"美国,加利福尼亚州,洛杉矶",演员 / 制片人,nm0077720,https://img2.doubanio.com/view/celebrity/raw/public/p10881.jpg,,,,,
1073554,,摩羯座,,"美国,宾夕法尼亚州",演员,nm0110480,https://img2.doubanio.com/view/celebrity/raw/public/p1523865485.23.jpg,Carl Peter Brocco,卡尔,,1903年01月16日 至 1992年12月20日,
1104610,,狮子座,,"美国,伊利诺伊州,芝加哥",演员 / 配音,nm0489861,https://img2.doubanio.com/view/celebrity/raw/public/p1523866088.21.jpg,Sidney Lassick / Sid Lassick / Sydney Lassik,悉尼拉斯基,,1922年07月23日 至 2003年04月12日,
1028656,,天秤座,,"美国,俄亥俄州,希尔斯伯勒",演员,nm0497656,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Katherine Adams Lee (本名),,,1903年10月09日 至 1985年03月07日,
1132114,,白羊座,,"古巴,哈瓦那",演员 / 配音,nm0605770,https://img1.doubanio.com/view/celebrity/raw/public/p1523869338.7.jpg,Louisa Castro (本名),莫里兹,,1946年03月25日 至 2019年01月30日,
1138787,,水瓶座,,"美国,纽约",演员,nm0714835,https://img9.doubanio.com/view/celebrity/raw/public/p57694.jpg,Billy Redfield,,,1927年01月26日 至 1976年08月17日,
1049751,,处女座,,"美国,新泽西州,纽瓦克",演员 / 配音,nm0912001,https://img9.doubanio.com/view/celebrity/raw/public/p14325.jpg,John H. Lebzelter (本名),杰克·沃登,,1920年09月18日 至 2006年07月19日,
1002787,,白羊座,,"美国,康涅狄格州",演员 / 配音,nm0003225,https://img9.doubanio.com/view/celebrity/raw/public/p12805.jpg,Edward James Begley (本名),,,1901年03月25日 至 1970年04月28日,
1062872,,狮子座,1981年07月29日,"美国,新泽西州",演员 / 配音,nm0061799,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Emily Blau (本名),,,,
1193064,,摩羯座,1995年01月05日,"美国,佛罗里达州,萨拉索塔",演员 / 配音,nm1465268,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Jordan Orr,,,,
1308546,,天秤座,1997年10月10日,"美国,加利福尼亚州,巴伦西亚",配音 / 演员,nm1728847,https://img1.doubanio.com/view/celebrity/raw/public/p1503138628.97.jpg,,,,,
1032175,,双鱼座,1981年03月20日,"美国,加利福尼亚州,洛杉矶县",演员 / 导演 / 编剧,nm0388933,https://img2.doubanio.com/view/celebrity/raw/public/p27251.jpg,Jacob Edward Hoffman (本名),,达斯汀·霍夫曼(父),,
1040707,,天蝎座,1994年11月16日,"美国,纽约",演员 / 编剧,nm2061375,https://img9.doubanio.com/view/celebrity/raw/public/p1359370937.45.jpg,,,,,
1061364,,双鱼座,1959年03月16日,"加拿大,阿尔伯塔省,埃德蒙顿",演员 / 配音,nm0059630,https://img9.doubanio.com/view/celebrity/raw/public/p1473687656.36.jpg,,,,,
1032597,,双鱼座,1966年03月10日,"美国,纽约",演员,nm0537554,https://img9.doubanio.com/view/celebrity/raw/public/p17794.jpg,Stephen McLeod Mailer (本名),,,,
1019358,,双子座,1960年06月12日,"美国,纽约,恩迪科特",演员,nm0898609,https://img1.doubanio.com/view/celebrity/raw/public/p1550227148.48.jpg,,,,,
1318674,,白羊座,1989年04月05日,"英国,萨里郡,伊舍",演员,nm4141252,https://img2.doubanio.com/view/celebrity/raw/public/p1503833905.3.jpg,Lily Chloe Ninette Thomson（本名）,莉莉·克洛伊·奈特·汤姆森,Matt Smith(前男友),,
1009638,,巨蟹座,1965年06月24日,"英国,英格兰",演员 / 音乐 / 编剧,nm0525973,https://img1.doubanio.com/view/celebrity/raw/public/p1365493763.0.jpg,,,,,
1000676,,白羊座,1946年04月03日,"英国,伦敦",演员,nm0428933,https://img2.doubanio.com/view/celebrity/raw/public/p1496303611.61.jpg,,,,,
1202424,,天秤座,1978年10月07日,"英国,伦敦",演员,nm1006297,https://img2.doubanio.com/view/celebrity/raw/public/p46193.jpg,,,Alun Armstrong（父）Sue Armstrong（母）,,
1319538,,白羊座,1996年04月13日,"日本,千叶",演员,nm5157050,https://img1.doubanio.com/view/celebrity/raw/public/p47320.jpg,,阿部菜渚美,,,
1044411,,天蝎座,1972年11月15日,日本,演员 / 配音,nm1933697,https://img1.doubanio.com/view/celebrity/raw/public/p24668.jpg,,,,,
1353618,,双子座,1994年05月28日,日本，千叶县,演员,,https://img1.doubanio.com/view/celebrity/raw/public/p1450774049.69.jpg,,,,,
1004647,,水瓶座,1970年01月21日,"美国,纽约",演员 / 配音,nm0504962,https://img1.doubanio.com/view/celebrity/raw/public/p5677.jpg,,肯·兰格,,,
1155567,,水瓶座,1994年02月10日,"美国,加利福尼亚州,洛杉矶",演员,nm0891863,https://img9.doubanio.com/view/celebrity/raw/public/p5445.jpg,Makenzie Jade Vega (本名) / Mak (昵称),,,,
1014683,,摩羯座,1971年12月26日,"瑞典,斯德哥尔摩,布洛马",演员,nm0710658,https://img1.doubanio.com/view/celebrity/raw/public/p14989.jpg,Alexandra Susanna Rapaport (本名),,,,
1022645,,狮子座,1990年08月10日,"美国,得克萨斯州胡德堡",演员 / 配音 / 制片人,nm1395771,https://img9.doubanio.com/view/celebrity/raw/public/p1375917923.56.jpg,Lucas Daniel Till (本名),卢卡斯·丹尼尔·提尔(本名),,,
1004660,,水瓶座,1981年01月20日,"加拿大,不列颠哥伦比亚省",演员,nm1214436,https://img1.doubanio.com/view/celebrity/raw/public/p53830.jpg,Dan Cudmore,,,,
1071279,,白羊座,1964年04月04日,"美国,佐治亚州,亚特兰大",演员 / 配音 / 编剧 / 制片人 / 导演,nm0189144,https://img9.doubanio.com/view/celebrity/raw/public/p14324.jpg,Crossy (昵称),大卫·克洛斯,,,
1027317,,天秤座,1976年10月20日,"美国,纽约,布鲁克林",演员 / 配音 / 导演 / 编剧 / 制片人,nm0283945,https://img2.doubanio.com/view/celebrity/raw/public/p31252.jpg,Daniel Kevin Fogler (本名),,,,
1036346,,射手座,,"美国,伊利诺伊州,芝加哥",演员 / 配音 / 制片人 / 编剧,nm0003817,https://img2.doubanio.com/view/celebrity/raw/public/p5781.jpg,Michael Clarke Duncan (本名) / Big Mike (昵称) / Hollywood (昵称),,,1957年12月10日 至 2012年09月03日,
1009468,,巨蟹座,1960年07月14日,"美国,加利福尼亚州,核桃溪",演员 / 制片人 / 编剧 / 音乐 / 配音,nm0309307,https://img2.doubanio.com/view/celebrity/raw/public/p12382.jpg,Kage (昵称) / KG (昵称) / Rage (昵称) / Klip Calhoun (昵称) / Kyle Richard Gass (本名),,,,
1281320,,狮子座,1949年08月05日,阿根廷，布宜诺斯艾利斯,演员,nm0181300,https://img1.doubanio.com/view/celebrity/raw/public/p1365580822.59.jpg,,,,,
1363363,,处女座,1957年09月15日,阿根廷,演员,nm1881676,https://img1.doubanio.com/view/celebrity/raw/public/p1494483703.48.jpg,,,,,
1399114,,巨蟹座,1983年07月09日,"阿根廷 ,布宜诺斯艾利斯",演员,nm3882883,https://img2.doubanio.com/view/celebrity/raw/public/pA6xRpJ9q3-Qcel_avatar_uploaded1534057361.22.jpg,,,,,
1341732,,摩羯座,1996年01月06日,"澳大利亚,墨尔本",演员,nm5196907,https://img1.doubanio.com/view/celebrity/raw/public/p1432295989.69.jpg,,,,,
1010594,,巨蟹座,1947年07月22日,"美国,加利福尼亚州,比佛利山庄",演员 / 配音 / 编剧 / 导演,nm0000983,https://img1.doubanio.com/view/celebrity/raw/public/p1387692857.27.jpg,Albert Lawrence Einstein (本名),,,,
1079005,,白羊座,1969年04月15日,"美国,怀俄明州,夏延",演员 / 配音,nm0105107,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Jeff Branion,,,,
1019110,,双子座,1948年05月24日,"英国,苏格兰,西邓巴顿郡,克莱德班克",演员 / 配音 / 制片人,nm0181920,https://img2.doubanio.com/view/celebrity/raw/public/p13062.jpg,,詹姆斯·科斯莫,Annie Harris(妻),,
1004962,,水瓶座,,"爱尔兰,都柏林",演员,nm0492566,https://img9.doubanio.com/view/celebrity/raw/public/p45235.jpg,Seán Lawlor,,,1954年01月25日 至 2009年10月10日,
1031990,,双鱼座,,"美国,纽约,皇后区,道夫",演员 / 导演 / 配音 / 制片人 / 编剧,nm0001526,https://img9.doubanio.com/view/celebrity/raw/public/p58465.jpg,Patrick Joseph McGoohan (本名),,,1928年03月19日 至 2009年01月13日,
1007169,,水瓶座,1950年01月27日,"英国,苏格兰,格拉斯哥",演员 / 配音 / 编剧,nm0636156,https://img2.doubanio.com/view/celebrity/raw/public/p13063.jpg,Alexander Hugh Norton (本名),,,,
1145632,,处女座,1983年09月06日,"英国,苏格兰,格拉斯哥",演员,nm0732703,https://img2.doubanio.com/view/celebrity/raw/public/p1388897846.23.jpg,,,,,
1095687,,水瓶座,1958年02月13日,"美国,纽约,皮克斯基尔",演员 / 配音,nm0316945,https://img2.doubanio.com/view/celebrity/raw/public/p1533047196.13.jpg,Donal Regis Gerard Gibson (本名),,,,
1326042,,摩羯座,1954年12月22日,,演员 / 导演 / 编剧,nm2186144,https://img9.doubanio.com/view/celebrity/raw/public/p1357696338.94.jpg,,,,,
1025274,,狮子座,1961年08月18日,"美国,加利福尼亚州,里士满",演员 / 制片人 / 导演 / 编剧,nm0687625,https://img9.doubanio.com/view/celebrity/raw/public/p1492415962.26.jpg,Glenn E. Plummer / Glenn Earl Plummer / Glen Plummer,葛连普鲁曼,,,
1339934,,摩羯座,1975年1月16日,"美国,田纳西州,克罗斯维尔",演员 / 编剧,nm1024264,https://img9.doubanio.com/view/celebrity/raw/public/p1519060965.6.jpg,,,,,
1341122,,水瓶座,1983年02月06日,"中国,台湾",演员 / 编剧,nm5374530,https://img1.doubanio.com/view/personage/raw/public/c7720904af7ea31168c1560e2e8dfd1b.jpg,,吴珮绮(本名),,,
1390889,,天秤座,1978年10月18日,"中国台湾,新竹",演员,nm5872162,https://img9.doubanio.com/img/musician/large/38754.jpg,,沈秀兰,,,
1275216,,水瓶座,1987年02月05日,"美国,加州,旧金山",演员 / 配音 / 导演 / 编剧,nm2023050,https://img2.doubanio.com/view/celebrity/raw/public/p18901.jpg,Darren Everett Criss,春梦男 卷发萌萌男,Chuck Criss（哥哥） / C.William Criss(父亲) / Cerina Criss(母亲),,
1002740,,白羊座,1950年03月26日,"加拿大,安大略省,汉密尔顿市",演员 / 配音 / 编剧 / 制片人,nm0001737,https://img2.doubanio.com/view/celebrity/raw/public/p21762.jpg,Martin Hayter Short (本名) / Shorty (昵称) / Marty (昵称),,,,
1126116,,双鱼座,1990年03月13日,"美国,加利福尼亚州,托兰斯",演员 / 配音,nm0575849,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1314769,,狮子座,1994年07月30日,"日本,滋贺县",演员,nm3606522,https://img2.doubanio.com/view/celebrity/raw/public/p26292.jpg,イチイナオキ(本名) / 一井直樹(本名),一井直樹,,,
1015047,,摩羯座,1979年01月18日,"日本,弘前",演员,nm1078422,https://img2.doubanio.com/view/personage/raw/public/d3c4a64d582a04243e69bda35597825e.jpg,Kyung-Sik Park (本名),朴庆培(本名),,,
1352635,,天秤座,1994年09月27日,"日本,神奈川県",演员,nm6819012,https://img9.doubanio.com/view/celebrity/raw/public/p1546711406.26.jpg,カイ,,,,
1220986,,水瓶座,1993年02月07日,德国,演员,nm1640118,https://img1.doubanio.com/view/celebrity/raw/public/p1382690735.89.jpg,,,,,
1274238,,摩羯座,1980年01月09日,中国香港,演员 / 配音 / 编剧 / 导演 / 主持人,nm2203315,https://img2.doubanio.com/view/celebrity/raw/public/p4062.jpg,cho-lam / Handelababy,王浩賢(曾用名) / 蕭亮(昵称) / 祖藍哥哥(昵称) / 靚仔藍(昵称) / 王公子(昵称) / 荃加祿(昵称) / 阿祿(昵称) / 小志偉(昵称) / 藍藍(昵称) / 王老板(昵称),李亚男(妻子),,
1045125,,金牛座,1957年05月13日,"印度,泰米尔纳德邦,戈代加讷尔",演员,nm0372423,https://img1.doubanio.com/view/celebrity/raw/public/p5530.jpg,Mark Heap O' Trouble,,,,
1225877,,天蝎座,1978年11月02日,"英国,伦敦,莱顿斯通",演员,nm1660791,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1202724,,双子座,1978年05月30日,"英国,汉普郡,南安普敦",演员,nm1622685,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1197499,,水瓶座,1992年02月11日,"英国,英格兰",演员,nm1967103,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1192844,,白羊座,1979年04月08日,德国,演员,nm1968854,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1188642,,处女座,,"英国,英格兰,肯特,福克斯通",演员,nm1970535,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,David Cedric Morris (本名),,,1924年09月11日 至 2007年10月29日,
1027454,,天秤座,1974年10月12日,"澳大利亚,西澳大利亚珀斯",演员,nm0063571,https://img2.doubanio.com/view/celebrity/raw/public/p27462.jpg,Kate Beehan,,,,
1036882,,射手座,,"美国,密西西比州,印第安州",演员,nm0019569,https://img2.doubanio.com/view/celebrity/raw/public/p1558958397.03.jpg,Mary Alice Smith (本名),,,1941年12月03日 至 2022年07月27日,
1000638,,白羊座,1977年03月23日,"澳大利亚,新南威尔士,悉尼",演员 / 配音,nm1047143,https://img1.doubanio.com/view/celebrity/raw/public/p1371393842.29.jpg,Watto (昵称),,,,
1187537,,双鱼座,1994年03月12日,"美国,加利福尼亚州,洛杉矶",演员,nm1470128,https://img9.doubanio.com/view/celebrity/raw/public/p1354772511.86.jpg,Tanveer Kaur Atwal (本名),,,,
1048203,,金牛座,1936年05月20日,"美国,加利福尼亚州,长滩",演员 / 配音,nm0001875,https://img9.doubanio.com/view/celebrity/raw/public/p1393811323.65.jpg,Anthony Jared Zerbe (本名),,,,
1014625,,摩羯座,1959年12月31日,"美国,华盛顿,埃弗雷特",演员,nm1060253,https://img1.doubanio.com/view/celebrity/raw/public/p1535601170.59.jpg,Andrew Aaron Arness (本名),,,,
1099859,,狮子座,1949年08月19日,"匈牙利,Szerencs",演员,nm0351495,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Istvan Goz / István Gõz / Gõz István / Gõ István,,,,
1330066,,水瓶座,,"印度,巴特那",演员,nm3818286,https://img9.doubanio.com/view/celebrity/raw/public/p1391587890.4.jpg,,,Kriti Sanon(女友) / Ankita Lokhande(前女友),1986年01月21日 至 2020年06月14日,
1036418,,射手座,1979年11月25日,"美国,纽约,布鲁克林",演员 / 编剧,nm1483196,https://img2.doubanio.com/view/celebrity/raw/public/p56351.jpg,Jerry 'Turtle' Ferrara,,,,
1049564,,处女座,1980年09月21日,"美国,加利福尼亚州,拉霍亚",演员,nm1032208,https://img2.doubanio.com/view/celebrity/raw/public/p1361103867.83.jpg,Autumn Alicia Reeser (本名),,,,
1067002,,天蝎座,1966年10月28日,"美国,加利福尼亚州,洛杉矶",演员,nm0061777,https://img1.doubanio.com/view/celebrity/raw/public/p1570002609.49.jpg,Mark Christopher Bauer (本名),马克·克里斯托弗·鲍尔(全名),Laura Cunningham Bauer(妻) / Beau & Mercy Bauer(子女),,
1000097,,白羊座,1982年04月01日,"美国,新罕布什尔州,彼得伯勒",演员,nm0403134,https://img9.doubanio.com/view/celebrity/raw/public/p17326.jpg,,,,,
1213558,,水瓶座,1976年01月20日,"美国,华盛顿,汤森港",演员,nm1955028,https://img9.doubanio.com/view/celebrity/raw/public/p1479888246.04.jpg,,,,,
1018193,,双子座,1953年06月16日,"印度尼西亚,苏门答腊岛",演员 / 制片人,nm0536723,https://img2.doubanio.com/view/celebrity/raw/public/p6041.jpg,,,,,
1104747,,射手座,1953年12月18日,"美国,蒙大拿州,比林斯",演员 / 编剧,nm0462116,https://img1.doubanio.com/view/celebrity/raw/public/p23907.jpg,Vincent Spears,,,,
1032136,,双鱼座,1962年03月11日,"美国,新泽西州,里奇伍德",演员,nm0635139,https://img1.doubanio.com/view/celebrity/raw/public/p26830.jpg,Jeffrey Richard Nordling (本名),,,,
1055470,,天蝎座,1966年10月31日,"美国,马萨诸塞州,波士顿",演员 / 编剧 / 制片人 / 配音 / 导演,nm0005282,https://img1.doubanio.com/view/celebrity/raw/public/p22389.jpg,Michael Donald O'Malley (本名) / The Rick (昵称),,,,
1022670,,狮子座,1970年08月15日,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 制片人 / 编剧,nm0026364,https://img2.doubanio.com/view/celebrity/raw/public/p16183.jpg,,,,,
1018059,,双子座,1961年06月04日,"美国,加利福尼亚,圣地亚哥",演员 / 配音,nm0925033,https://img9.doubanio.com/view/celebrity/raw/public/p25846.jpg,Julie Karen White (本名),,,,
1049741,,处女座,1970年08月31日,"加拿大,安大略省,多伦多",演员 / 编剧 / 导演 / 制片人 / 配音,nm0911933,https://img2.doubanio.com/view/celebrity/raw/public/p22853.jpg,Zacharias Ward / Zach Ward,,,,
1027201,,天秤座,,"美国,伊利诺伊州,芝加哥",演员 / 编剧 / 配音 / 制片人,nm0005170,https://img1.doubanio.com/view/celebrity/raw/public/p3899.jpg,Bernard Jeffrey McCullough (本名) / Mac-Man (昵称),,,1957年10月05日 至 2008年08月09日,
1040631,,天蝎座,1982年11月04日,"美国,加利福尼亚州,维克多",演员 / 其它,nm1670886,https://img9.doubanio.com/view/celebrity/raw/public/p1416053588.84.jpg,,,,,
1000740,,白羊座,1969年04月06日,"美国,加利福尼亚州,威尼斯",演员,nm1408628,https://img2.doubanio.com/view/celebrity/raw/public/p1558690218.33.jpg,,,,,
1036902,,射手座,1978年12月18日,"美国,伊利诺伊州,自由港",演员 / 导演 / 配音 / 制片人 / 编剧,nm2201027,https://img2.doubanio.com/view/celebrity/raw/public/p1517362271.92.jpg,,,,,
1022810,,狮子座,1989年07月25日,"美国,密歇根州,弗林特",演员 / 配音 / 编剧,nm2255271,https://img9.doubanio.com/view/celebrity/raw/public/p1573920362.96.jpg,Terry Bremmin / Terrence Holt-Bremmin,,,,
1041214,,天蝎座,1941年11月01日,"美国,得克萨斯州,休斯敦",演员 / 配音 / 导演,nm0289343,https://img9.doubanio.com/view/celebrity/raw/public/p1393770519.06.jpg,Robert Heath Foxworth (本名),,,,
1027343,,天秤座,1978年10月07日,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 导演 / 制片人 / 编剧,nm0589077,https://img1.doubanio.com/view/celebrity/raw/public/p1501314254.57.jpg,Omar Miller,,,,
1231908,,白羊座,1976年04月02日,"美国,密西西比,杰克逊",演员,nm2714729,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1019306,,双子座,1969年05月26日,"美国,华盛顿哥伦比亚特区",演员 / 编剧 / 制片人 / 导演 / 剪辑,nm0479903,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Aaron Lacy Pennybacker (本名),,,,
1172738,,水瓶座,1981年02月01日,"美国,佛罗里达州,奥卡拉",演员 / 制片人 / 编剧,nm1815777,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Lee Sean Hampton (本名),,,,
1090234,,摩羯座,1960年12月29日,"美国,得克萨斯州,韦科",演员 / 副导演 / 配音,nm0279698,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Michael Fisher / Mike Fisher,,,,
1085163,,巨蟹座,1972年07月19日,"美国,内布拉斯加州,奥马哈",演员,nm0241230,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Dukester (昵称),,,,
1044905,,金牛座,1970年05月10日,"美国,得克萨斯州,休斯敦",演员,nm1316767,https://img1.doubanio.com/view/celebrity/raw/public/p16550.jpg,Dallas Mark Roberts (本名),,,,
1191398,,处女座,1978年09月12日,"美国,西德克萨斯州,安德鲁斯",演员 / 其它,nm1976643,https://img2.doubanio.com/view/celebrity/raw/public/p1467469276.32.jpg,,,,,
1195555,,天秤座,1979年09月30日,"美国,纽约",演员,nm1429966,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Danny (昵称),,,,
1152645,,射手座,1954年11月27日,"英国,伦敦,伯蒙德",演员 / 配音 / 编剧,nm0807364,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Brian Arthur John Smith (本名),,,,
1003493,,处女座,1960年09月09日,"英国,伦敦",演员 / 配音,nm0000424,https://img2.doubanio.com/view/celebrity/raw/public/p1871.jpg,Hugh John Mungo Grant(本名) / Hughie Grant(昵称),休·约翰·曼格·葛兰(本名) / 休·葛蘭(台) / 曉·格蘭特(港),洪婷兰(前女友) / 伊丽莎白·赫利(前女友) / 杰米玛·汉(前女友) / Tabitha(女儿) / FelixChang Hong Grant(儿子),,
1274320,,双子座,1977年5月23日,"英国,英格兰,伦敦",演员 / 配音 / 导演 / 编剧 / 制片人,nm1547964,https://img1.doubanio.com/view/celebrity/raw/public/p27530.jpg,,李察艾育亞迪(港),丽迪亚·福克斯(妻),,
1161333,,射手座,1949年11月30日,"英国,英格兰",演员 / 配音,nm0940245,https://img2.doubanio.com/view/celebrity/raw/public/p51982.jpg,Nick Woodeson,,,,
1027322,,天秤座,1984年10月10日,"日本,土浦",演员 / 配音,nm0475752,https://img1.doubanio.com/view/celebrity/raw/public/p46058.jpg,Queen Bee (昵称) / Chiakisama (昵称),,,,
1038001,,射手座,1962年12月04日,"日本,东京",演员 / 配音,nm0605676,https://img2.doubanio.com/view/celebrity/raw/public/p2441.jpg,,,,,
1202144,,天秤座,1995年10月04日,"美国,得克萨斯州,科珀斯克里斯蒂",演员 / 配音,nm1549953,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Ambrosia Jasmine Kelley (本名) / A J (昵称) / Ambry (昵称) / Amber (昵称),,,,
1397670,,射手座,1979年12月08日,,演员 / 编剧,nm8167691,https://img1.doubanio.com/view/celebrity/raw/public/p1532481196.87.jpg,신성일,,,,
1035672,,天秤座,1967年10月05日,"英国,剑桥,伊利",演员 / 配音 / 导演,nm0001602,https://img2.doubanio.com/view/celebrity/raw/public/p381.jpg,Guy Edward Pearce (本名),,Kate Mestitz（前妻）,,
1014059,,摩羯座,1948年01月12日,"英国,伦敦",演员 / 制片人,nm0000762,https://img2.doubanio.com/view/celebrity/raw/public/p1470435776.72.jpg,Anthony Corin Gerald Andrews (本名),,"父亲：Stanley Thomas Andrews (musical arranger and conductor) / 母亲：Geraldine Agnes Cooper (dancer) / 妻子：Georgina Simpson (Picadilly heir, m. 1971) / 儿子：Joshua / 女儿：Jessica Daughter: Amy-Samantha",,
1147975,,金牛座,1952年05月09日,"英国,英格兰",演员,nm0753236,https://img9.doubanio.com/view/celebrity/raw/public/p58206.jpg,Patrick Geoffrey Ryecart (本名),,,,
1025422,,狮子座,1946年08月01日,"英国,英格兰,朴次茅斯",演员 / 音乐,nm0129464,https://img1.doubanio.com/view/celebrity/raw/public/p15418.jpg,Dave Calder,,,,
1314813,,狮子座,1984年07月30日,"日本,东京都",配音 / 演员 / 其它 / 导演,nm2316240,https://img1.doubanio.com/view/personage/raw/public/4e7b6e2dd5ca67aebce25a7231c4d0bb.jpg,きむら りょうへい,,,,
