person_id,name,name_cn,name_en,性别,星座,出生日期,出生地,职业,imdb编号,image,更多外文名,更多中文名,家庭成员,生卒日期,去世日期
1275979,赵燕国彰 Yanguozhang Zhao,赵燕国彰,Yanguozhang Zhao,男,双子座,1966年06月07日,"中国,河北",演员 / 导演 / 编剧 / 制片人 / 其它,nm2626347,https://img2.doubanio.com/view/celebrity/raw/public/p1538920554.02.jpg,Jacky / Yanguo Zhao / Guozhang Zhao-Yan,赵彦国(原名),,,
1341795,朱颜曼滋 Yanmanzi Zhu,朱颜曼滋,Yanmanzi Zhu,女,天蝎座,1993年11月07日,"中国,内蒙古,呼和浩特",演员,nm8262173,https://img1.doubanio.com/view/celebrity/raw/public/p1560162026.89.jpg,,朱颜曼姿,,,
1361619,凌正辉 Zhenghui Ling,凌正辉,Zhenghui Ling,,摩羯座,1995年12月31日,"中国,广东,梅州",演员,nm9889929,https://img1.doubanio.com/view/celebrity/raw/public/p1542188370.67.jpg,,凌正灰,,,
1318178,王雪洋 Xueyang Wang,王雪洋,Xueyang Wang,女,处女座,1981年08月29日,"中国,哈尔滨",演员,nm2009195,https://img1.doubanio.com/view/celebrity/raw/public/p1461847887.68.jpg,,王洋,,,
1509512,颜浩 Hao Yan,颜浩,Hao Yan,男,水瓶座,1991年02月16日,中国，河北，保定,演员,,https://img1.doubanio.com/view/personage/raw/public/260da6784b5545206249e75b2fa4ff09.jpg,,,,,
1027810,大卫·摩斯 David Morse,大卫·摩斯,David Morse,男,天秤座,1953年10月11日,"美国,马萨诸塞州,汉密尔顿",演员 / 配音 / 导演 / 制片人 / 编剧,nm0001556,https://img2.doubanio.com/view/celebrity/raw/public/p1507299775.72.jpg,David Bowditch Morse (本名),大卫·鲍迪奇·莫尔斯,Susan Wheeler Duff(妻),,
1049692,迈克尔·杰特 Michael Jeter,迈克尔·杰特,Michael Jeter,,处女座,,"美国,田纳西州,劳伦斯堡",演员 / 配音 / 导演,nm0005052,https://img2.doubanio.com/view/celebrity/raw/public/p19881.jpg,Mike Jeter (昵称),,,1952年08月26日 至 2003年03月30日,
1056126,格雷厄姆·格林 Graham Greene,格雷厄姆·格林,Graham Greene,男,巨蟹座,1952年06月22日,"加拿大,安大略省,六族区",演员 / 配音 / 编剧,nm0001295,https://img1.doubanio.com/view/celebrity/raw/public/p1370765676.47.jpg,,,,,
1018015,道格·休切逊 Doug Hutchison,道格·休切逊,Doug Hutchison,男,双子座,1960年05月26日,"美国,特拉华州,多佛",演员,nm0006535,https://img1.doubanio.com/view/celebrity/raw/public/p4318.jpg,Douglas Anthony Hutchison (本名),,Courtney Stodden(已离婚) / Amanda Sellers(已离婚),,
1000075,巴里·佩珀 Barry Pepper,巴里·佩珀,Barry Pepper,男,白羊座,1970年04月04日,"加拿大,不列颠哥伦比亚省,坎贝尔河",演员 / 配音 / 制片人,nm0001608,https://img9.doubanio.com/view/celebrity/raw/public/p5095.jpg,Barry Robert Pepper (本名),,Cindy Pepper(子),,
1093941,戴布思·格里尔 Dabbs Greer,戴布思·格里尔,Dabbs Greer,男,白羊座,,"美国,密苏里州,锦绣",演员 / 配音,nm0339428,https://img2.doubanio.com/view/celebrity/raw/public/p27052.jpg,Robert William Greer (本名),,,1917年04月02日 至 2007年04月28日,
1279260,伊芙·布伦特 Eve Brent,伊芙·布伦特,Eve Brent,女,处女座,,"美国,德州,休斯顿",演员,nm0107573,https://img9.doubanio.com/view/celebrity/raw/public/p1397385495.05.jpg,,,,1929年09月11日 至 2011年08月27日,
1019143,布兰特·布里斯科 Brent Briscoe,布兰特·布里斯科,Brent Briscoe,男,双子座,,"美国,密苏里州,莫伯利",演员 / 编剧,nm0109785,https://img1.doubanio.com/view/celebrity/raw/public/p12338.jpg,,,,1961年05月21日 至 2017年10月18日,
1115045,比尔·麦金尼 Bill McKinney,比尔·麦金尼,Bill McKinney,男,处女座,,"美国,田纳西州,查塔努加",演员 / 配音,nm0571853,https://img1.doubanio.com/view/celebrity/raw/public/p1618321846.7.jpg,William McKinney,,,1931年09月12日 至 2011年12月01日,
1111032,史考蒂·莱文沃斯 Scotty Leavenworth,史考蒂·莱文沃斯,Scotty Leavenworth,男,双子座,1990年05月21日,"美国,加利福尼亚州,河滨",演员,nm0495358,https://img9.doubanio.com/view/celebrity/raw/public/p1377012432.26.jpg,Scott Alexander Leavenworth (本名),,,,
1172109,泰德·霍利斯 Ted Hollis,泰德·霍利斯,Ted Hollis,男,金牛座,1947年04月26日,"美国,密歇根州,庞蒂亚克",演员,nm1851404,https://img2.doubanio.com/view/celebrity/raw/public/p1548386308.22.jpg,Edgar Hall Hollis Jr. (本名),,,,
1157758,Todd Thompson Todd Thompson,Todd,Thompson Todd Thompson,,摩羯座,1971年01月02日,"美国,俄亥俄州克利夫兰市",演员 / 导演 / 制片人 / 编剧,nm0860791,https://img1.doubanio.com/view/celebrity/raw/public/p1496158093.27.jpg,Tod Thompson,,,,
1103493,Christopher Joel Ives Christopher Joel Ives,Christopher,Joel Ives Christopher Joel Ives,,摩羯座,1989年01月03日,"美国,佐治亚州,亚特兰大",演员 / 配音,nm0412325,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Christopher Ives,,,,
1101562,菲尔霍恩 Phil Hawn,菲尔霍恩,Phil Hawn,男,白羊座,1957年04月20日,"美国,密苏里州,沃伦斯堡",演员 / 视觉特效,nm0370361,https://img1.doubanio.com/view/celebrity/raw/public/p1499009854.59.jpg,Philip Mallory Hawn (本名),,,,
1206233,Toy Spears Toy Spears,Toy,Spears Toy Spears,,天秤座,1971年10月01日,"美国,佛罗里达州",演员 / 导演 / 制片人,nm1391752,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1011837,Tim Smith Tim Smith,Tim,Smith Tim Smith,,巨蟹座,1967年07月07日,"美国,乔治亚州,威克罗斯",演员 / 导演 / 副导演 / 编剧,nm1791153,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1089914,范·埃佩尔森 Van Epperson,范·埃佩尔森,Van Epperson,男,双鱼座,1957年02月21日,"美国,田纳西州,斯威特沃特",演员,nm0258371,https://img9.doubanio.com/view/celebrity/raw/public/p1563208436.35.jpg,Anthony Van Epperson (本名),,,,
1183789,Robert Malone Robert Malone,Robert,Malone Robert Malone,,巨蟹座,1964年06月30日,"美国,阿拉巴马州,亨茨维尔",演员,nm1377184,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Bobby James Malone (本名),,,,
1161381,Edrie Warner Edrie Warner,Edrie,Warner Edrie Warner,,白羊座,,,演员,nm0912453,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Edrie Jean Warner,,,1933年04月07日 至 2000年02月02日,
1156287,莱·塔斯科 Rai Tasco,莱·塔斯科,Rai Tasco,,狮子座,1917年08月12日,"美国,马萨诸塞州,波士顿",演员,nm0850847,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1148444,Garth Shaw Garth Shaw,Garth,Shaw Garth Shaw,,金牛座,1949年05月16日,"美国,加利福尼亚州",演员,nm0789727,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1110955,加里·英霍夫 Gary Imhoff,加里·英霍夫,Gary Imhoff,男,处女座,1952年08月27日,,演员 / 配音,nm0408189,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Gary Lee Imhoff (本名),,,,
1109395,Dono Langley Dono Langley,Dono,Langley Dono Langley,,天秤座,1947年10月01日,"美国,得克萨斯州,威斯拉科",演员,nm0486513,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Donald O'Neal Langley (本名) / Dono (昵称),,,,
1318218,丁建华 Jianhua Ding,丁建华,Jianhua Ding,女,,1953年,上海,配音 / 演员,nm8389676,https://img2.doubanio.com/view/personage/raw/public/a13acb7a9a98f09a528adc5159230192.jpg,,,彭志超(夫),,
1326252,苏秀 Xiu Su,苏秀,Xiu Su,女,,,长春,配音 / 副导演,nm8389675,https://img1.doubanio.com/view/personage/raw/public/23a3cb108280308a0505f161806b4c77.jpg,,,,1926年 至 2023年01月07日,
1326291,程晓桦 Xiaohua Cheng,程晓桦,Xiaohua Cheng,女,,1944年08月,,配音,nm8953860,https://img2.doubanio.com/view/personage/raw/public/66de3fa24b6cfde57503b72f35206c02.jpg,,,汪译男(子),,
1380734,施融 Rong Shi,施融,Rong Shi,男,,,,配音 / 演员,,https://img1.doubanio.com/view/personage/raw/public/85872384043ac4c7bb79646bda5eb8fc.jpg,,,,,
1417706,杨成纯 Chengchun Yang,杨成纯,Chengchun Yang,男,,,,配音,nm8953859,https://img2.doubanio.com/view/personage/raw/public/01697ef3536a610a176ac2649fd945ce.jpg,,,,,
1391476,孙渝烽 Yufeng Sun,孙渝烽,Yufeng Sun,男,,1940年11月,"中国,重庆",演员 / 配音,,https://img9.doubanio.com/view/personage/raw/public/8d78318657c51dba38a1e9b221554d75.jpg,,孙渝峰 / 雨风(笔名),,,
1415209,胡庆汉 Qinghan Hu,胡庆汉,Qinghan Hu,男,,,"中国,安徽,安庆",演员 / 配音,,https://img9.doubanio.com/view/personage/raw/public/2fd6a1e56909ea440e806bf385fd5d24.jpg,,,,1927年06月 至 1992年12月29日,
1318217,乔榛 Zhen Qiao,乔榛,Zhen Qiao,男,天蝎座,1942年11月17日,"中国,上海",配音 / 演员,nm1301815,https://img1.doubanio.com/view/personage/raw/public/2ded0bdcd21e41267b930871dc61cce7.jpg,,,唐国妹(妻),,
1417707,严崇德 Chongde Yan,严崇德,Chongde Yan,男,摩羯座,,"中国,江苏,吴县",配音 / 导演,,https://img9.doubanio.com/view/personage/raw/public/ab42ce0eda42dd429a9e24c1062f03b4.jpg,,,,1938年12月25日 至 2023年03月26日,
1326251,曹雷 Lei Cao,曹雷,Lei Cao,女,,1940年,,配音 / 演员,nm1250867,https://img1.doubanio.com/view/personage/raw/public/9a6ec6f0d6c7a1e8ecbc281e654a760b.jpg,,曹蕾,曹聚仁(父) / 曹景行(胞弟),,
1348621,王建新 Jianxin Wang,王建新,Jianxin Wang,女,,,中国,配音,,https://img9.doubanio.com/view/celebrity/raw/public/p1457835911.75.jpg,,,,,
1417711,杨文元 Wenyuan Yang,杨文元,Wenyuan Yang,男,,,,配音,nm8948976,https://img9.doubanio.com/view/celebrity/raw/public/p1560140893.76.jpg,,,,1928年 至 2000年,
1330932,刘钦 Qin Liu,刘钦,Qin Liu,男,,,中国,配音 / 导演,nm5263096,https://img1.doubanio.com/view/personage/raw/public/45250f4c9efa2c544237062b7f53f339.jpg,,,,1963年 至 2021年12月5日,
1384135,刘风 Feng Liu,刘风,Feng Liu,男,,,,配音 / 副导演,,https://img1.doubanio.com/view/personage/raw/public/f3cc804d2137c9d85d9fc2e72ba48bb9.jpg,,,,,
1321913,王肖兵 Xiaobing Wang,王肖兵,Xiaobing Wang,男,,,中国,配音,nm5645728,https://img1.doubanio.com/view/personage/raw/public/4a85af9b96f1d70a3b87f2712590583a.jpg,,,,,
1122837,连凯 Andrew Lin,连凯,Andrew Lin,男,狮子座,1969年08月07日,"中国台湾,台北",演员 / 化妆 / 配音 / 制片人,nm0510887,https://img1.doubanio.com/view/celebrity/raw/public/p1540.jpg,Kai Lien (本名),,,,
1312822,方平 Henry Fong,方平,Henry Fong,男,天秤座,1951年09月24日,中国香港,演员 / 制片人 / 导演,nm0284566,https://img9.doubanio.com/view/celebrity/raw/public/p13934.jpg,Fan Ping,,鲍起静(妻),,
1293124,敖志君 Peter Ngor,敖志君,Peter Ngor,男,,,,摄影 / 演员 / 导演 / 编剧,nm0628956,https://img1.doubanio.com/view/celebrity/raw/public/p18038.jpg,Ngor Chi-Kwan / Peter Ngor Chi-Kwan / Ao Chih-Chun / Oi Chi-Kwan / Ngor Chi-Kwun / Ngoh Chi-Kwan / Peter C. K. Ngor / Chi Kwan Oh,傲志君,,,
1301185,黄岳泰 Arthur Wong,黄岳泰,Arthur Wong,男,,1956年,中国香港,摄影 / 演员 / 制片人 / 导演 / 编剧,nm0938939,https://img2.doubanio.com/view/personage/raw/public/59491f113fe1ac0066e220b3d2d6417f.jpg,,,,,
1313007,陈德森 Teddy Chan,陈德森,Teddy Chan,男,金牛座,1958年04月26日,"中国,香港",演员 / 导演 / 编剧 / 制片人 / 副导演,nm0151125,https://img1.doubanio.com/view/celebrity/raw/public/p15789.jpg,,,,,
1341852,赵颂茹 Chiu Chung Yu,赵颂茹,Chiu Chung Yu,,狮子座,1982年07月24日,中国香港,演员,nm1462855,https://img9.doubanio.com/view/celebrity/raw/public/ptiXibLaWUeQcel_avatar_uploaded1406721636.85.jpg,Chiu Chung Yu,赵梓淇 / 赵润敏,周永恒,,
1379870,叶世品 Say Ping Yap,叶世品,Say Ping Yap,,,,新加坡,演员 / 其它,nm1200331,https://img1.doubanio.com/view/celebrity/raw/public/p1503584543.67.jpg,,,,,
1275282,郑斌辉 Ping Hui Tay,郑斌辉,Ping Hui Tay,男,天蝎座,1970年11月10日,新加坡,演员 / 导演 / 编剧,nm1086702,https://img1.doubanio.com/view/celebrity/raw/public/p13829.jpg,,,,,
1280418,陈望华 Alexander Chan,陈望华,Alexander Chan,男,,,,演员 / 导演 / 副导演 / 制片人 / 编剧,nm0150783,https://img9.doubanio.com/view/celebrity/raw/public/p1518068001.46.jpg,,,,,
1316980,傅嘉莉 Kelly Fu,傅嘉莉,Kelly Fu,女,摩羯座,1985年01月06日,中国香港,演员,nm2237291,https://img1.doubanio.com/view/celebrity/raw/public/p38139.jpg,,,,,
1419931,段伟伦 William Duan,段伟伦,William Duan,男,,1958年,中国香港,演员 / 动作特技,nm1026247,https://img1.doubanio.com/view/celebrity/raw/public/pR0AasLDcBPIcel_avatar_uploaded1562778654.0.jpg,William Tuen / Wai Luen Tuen,,,,
1390727,林仲岐 Roderick Lam,林仲岐,Roderick Lam,男,,,,演员,nm1476656,https://img1.doubanio.com/view/celebrity/raw/public/p1555586237.19.jpg,,,,,
1359506,金来群 Loi-kwan Kam,金来群,Loi-kwan Kam,男,,,,演员 / 其它,nm1030388,https://img2.doubanio.com/view/celebrity/raw/public/p1506972328.13.jpg,,,,,
1475283,黄锐生 Yui Sang Wong,黄锐生,Yui Sang Wong,,,,,演员,nm0939426,https://img2.doubanio.com/view/personage/raw/public/4a762fff72692d3322d769c1423a6d82.jpg,,,,,
1359040,张碧珊 Tiffany Cheung,张碧珊,Tiffany Cheung,女,,,中国香港,演员 / 其它,nm1298669,https://img2.doubanio.com/view/celebrity/raw/public/p1466052134.51.jpg,Pik-Shan Cheung,,,,
1359062,刘宗基 Frank Liu Zong-Ji,刘宗基,Frank Liu Zong-Ji,男,,,,演员,nm0490518,https://img2.doubanio.com/view/celebrity/raw/public/p1493734261.01.jpg,Frank Michael Liu,刘中基,,,
1419080,王文成 Man Shing Wong,王文成,Man Shing Wong,男,,,中国香港,演员 / 动作特技,nm2272678,https://img1.doubanio.com/view/celebrity/raw/public/p1590507936.7.jpg,Man Shing / Wen-cheng Wang,文成 / 黄文成,,,
1361254,林国杰 Kwok Git Lam,林国杰,Kwok Git Lam,男,,,,演员 / 其它,nm2273049,https://img9.doubanio.com/view/celebrity/raw/public/p1586793840.46.jpg,,,,,
1361263,雷小明 Siu Ming Lui,雷小明,Siu Ming Lui,男,,,,演员 / 其它,nm2237998,https://img2.doubanio.com/view/celebrity/raw/public/p1567392422.72.jpg,,,,,
1018569,里卡多·马姆多 Ricardo Mamood,里卡多·马姆多,Ricardo Mamood,男,双子座,1968年06月05日,"阿根廷,布宜诺斯艾利斯",演员 / 制片人 / 编剧,nm0541141,https://img1.doubanio.com/view/celebrity/raw/public/p1517255525.37.jpg,Ricardo Andres Mahmoud (本名),里卡多·马穆德-维加,,,
1005235,布兰登·雷亚 Brandon Rhea,布兰登·雷亚,Brandon Rhea,,水瓶座,1971年02月18日,德国,演员,nm1387007,https://img2.doubanio.com/view/celebrity/raw/public/p1597584870.51.jpg,,,,,
1380448,李霆锋 Ting-Fung Li,李霆锋,Ting-Fung Li,男,,,,演员,nm1683271,https://img9.doubanio.com/view/celebrity/raw/public/pvr5xx2wPov0cel_avatar_uploaded1504178624.95.jpg,,,,,
1317117,阎青妤 Qingyu Yan,阎青妤,Qingyu Yan,女,金牛座,1966年05月04日,"中国,北京",演员 / 导演,nm0702667,https://img9.doubanio.com/view/celebrity/raw/public/p38675.jpg,,阎青,,,
1369777,龙比意 Bey Logan,龙比意,Bey Logan,男,,1963年,"英国,斯坦福德",其它 / 编剧 / 演员 / 导演 / 制片人,nm0004214,https://img9.doubanio.com/view/celebrity/raw/public/p1488500342.45.jpg,,近彼岸,,,
1321961,张颕康 Wing-Hong Cheung,张颕康,Wing-Hong Cheung,男,摩羯座,1982年12月26日,"中国,广东,中山",演员,nm1693379,https://img9.doubanio.com/view/celebrity/raw/public/p1391009034.45.jpg,,张颖康,麦雅致(妻),,
1417434,戴豪辉 Ho-Fai Tai,戴豪辉,Ho-Fai Tai,,,,,演员,nm4682866,https://img9.doubanio.com/view/celebrity/raw/public/p1612680612.86.jpg,,戴蒙辉,,,
1497475,周美成 Mei-Shing Chow,周美成,Mei-Shing Chow,男,,,,演员 / 摄影 / 美术,nm3008203,https://img2.doubanio.com/view/personage/raw/public/13fa52be2c3af90f7e132cc060b6c941.jpg,,,,,
1484866,贾仕峰 Anthony Carpio,贾仕峰,Anthony Carpio,男,,,,演员 / 动作特技,nm0139561,https://img1.doubanio.com/view/personage/raw/public/c79c2b37fcdb40a68d2900c08f776a18.jpg,,,,,
1049493,麦考利·卡尔金 Macaulay Culkin,麦考利·卡尔金,Macaulay Culkin,男,处女座,1980年08月26日,"美国,纽约",演员 / 配音,nm0000346,https://img2.doubanio.com/view/celebrity/raw/public/p1492871461.53.jpg,Macaulay Carson Culkin (本名) / Mac (昵称),,Rachel Miner(前妻) / Mila Kunis(前女友),,
1049654,丹尼尔·斯特恩 Daniel Stern,丹尼尔·斯特恩,Daniel Stern,,处女座,1957年08月28日,"美国,马里兰州,贝塞斯达",演员 / 导演 / 配音 / 制片人 / 编剧,nm0827663,https://img2.doubanio.com/view/celebrity/raw/public/p28341.jpg,Daniel Jacob Stern (本名),,,,
1031901,约翰·赫德 John Heard,约翰·赫德,John Heard,男,双鱼座,,"美国,华盛顿哥伦比亚特区",演员 / 制片人,nm0001334,https://img9.doubanio.com/view/celebrity/raw/public/p53316.jpg,,,Lana Pritchard（前妻） / Margot Kidder（前妻） / Sharon Heard（前妻）,1945年03月07日 至 2017年07月22日,
1067168,罗伯茨·布洛瑟姆 Roberts Blossom,罗伯茨·布洛瑟姆,Roberts Blossom,男,摩羯座,,"美国,康涅狄格州,纽黑文",演员,nm0089348,https://img9.doubanio.com/view/celebrity/raw/public/p57804.jpg,Bartholomew Roberts Blossom (本名),,Marilyn Orshan（妻） / Beverly Schmidt Blossom（前妻）,1924年01月01日 至 2011年07月08日,
1031193,凯瑟琳·欧哈拉 Catherine O&#39;Hara,凯瑟琳·欧哈拉,Catherine O&#39;Hara,女,双鱼座,1954年03月04日,"加拿大,安大略省,多伦多",演员 / 配音 / 编剧 / 导演,nm0001573,https://img2.doubanio.com/view/celebrity/raw/public/p1388818619.92.jpg,Catherine Anne O'Hara (本名) / Cath (昵称),,Bo Welch（夫）,,
1092662,安吉拉·戈塔尔斯 Angela Goethals,安吉拉·戈塔尔斯,Angela Goethals,女,金牛座,1977年05月20日,"美国,纽约",演员,nm0324462,https://img1.doubanio.com/view/celebrity/raw/public/p50077.jpg,Angela Bethany Goethals (本名),,,,
1014102,戴文·雷特瑞 Devin Ratray,戴文·雷特瑞,Devin Ratray,男,摩羯座,1977年01月11日,"美国,纽约",演员 / 制片人,nm0711864,https://img9.doubanio.com/view/celebrity/raw/public/p1484808596.6.jpg,Devin D. Ratray,,,,
1065306,杰瑞·巴曼 Gerry Bamman,杰瑞·巴曼,Gerry Bamman,男,处女座,1941年09月18日,"美国,堪萨斯州,独立",演员,nm0051482,https://img2.doubanio.com/view/celebrity/raw/public/p1419327167.62.jpg,,,,,
1162887,希拉里·沃尔夫 Hillary Wolf,希拉里·沃尔夫,Hillary Wolf,女,水瓶座,1977年02月07日,"美国,伊利诺伊州,芝加哥",演员,nm0937781,https://img1.doubanio.com/view/celebrity/raw/public/p1408374393.98.jpg,,希拉丽·沃尔夫,,,
1041130,约翰·坎迪 John Candy,约翰·坎迪,John Candy,,天蝎座,,"加拿大,安大略省,多伦多",演员 / 配音 / 制片人 / 编剧 / 导演,nm0001006,https://img2.doubanio.com/view/celebrity/raw/public/p21761.jpg,John Franklin Candy (本名),,,1950年10月31日 至 1994年03月04日,
1049842,拉里·哈金 Larry Hankin,拉里·哈金,Larry Hankin,男,处女座,1940年08月31日,"美国,纽约",演员 / 编剧 / 制片人 / 剪辑,nm0359969,https://img1.doubanio.com/view/celebrity/raw/public/p1563212611.17.jpg,Larry A. Hankin,,,,
1125101,迈克尔·C·莫罗纳 Michael C. Maronna,迈克尔·C·莫罗纳,Michael C. Maronna,男,天秤座,1977年09月27日,"美国,纽约,布鲁克林",演员,nm0549535,https://img9.doubanio.com/view/celebrity/raw/public/p1484808708.14.jpg,Older Pete (昵称) / Mike (昵称),,,,
1292178,克里斯汀·敏特尔 Kristin Minter,克里斯汀·敏特尔,Kristin Minter,女,射手座,1965年11月22日,"美国,佛罗里达州,迈阿密",演员,nm0591703,https://img9.doubanio.com/view/celebrity/raw/public/p1613125978.56.jpg,,克里斯汀·明特,,,
1071689,戴阿娜·坎佩露 Daiana Campeanu,戴阿娜·坎佩露,Daiana Campeanu,女,金牛座,1978年04月30日,"美国,伊利诺伊州,芝加哥",演员,nm0132951,https://img9.doubanio.com/view/celebrity/raw/public/p1586506779.6.jpg,Diana Rein,,,,
1367326,杰迪代亚·科恩 Jedidiah Cohen,杰迪代亚·科恩,Jedidiah Cohen,男,,1976年,"美国,密歇根州",演员,nm0169479,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1027160,基南·卡尔金 Kieran Culkin,基南·卡尔金,Kieran Culkin,男,天秤座,1982年09月30日,"美国,纽约",演员 / 配音,nm0001085,https://img9.doubanio.com/view/celebrity/raw/public/p8976.jpg,Kieran Kyle Culkin (本名),基兰·卡尔金 / 基南·库尔金,Macaulay Culkin（哥哥）,,
1126665,森塔·摩西 Senta Moses,森塔·摩西,Senta Moses,女,狮子座,1973年08月08日,"美国,伊利诺伊州,埃尔姆赫斯",演员,nm0608624,https://img1.doubanio.com/view/celebrity/raw/public/p1484809001.0.jpg,,,,,
1367325,泰利·斯内尔 Terrie Snell,泰利·斯内尔,Terrie Snell,女,,1944年,,演员,nm0811063,https://img2.doubanio.com/view/celebrity/raw/public/p1484809578.61.jpg,,,,,
1083798,马特·多赫蒂 Matt Doherty,马特·多赫蒂,Matt Doherty,,巨蟹座,1978年06月22日,"美国,伊利诺伊州,哈维",演员,nm0230596,https://img1.doubanio.com/view/celebrity/raw/public/p1403711915.8.jpg,,,,,
1083508,拉尔夫·富迪 Ralph Foody,拉尔夫·富迪,Ralph Foody,男,天蝎座,,"美国,伊利诺伊州,芝加哥",演员,nm0285160,https://img2.doubanio.com/view/celebrity/raw/public/p1536417895.61.jpg,,,,1928年11月13日 至 1999年11月21日,
1095117,迈克尔·吉多 Michael Guido,迈克尔·吉多,Michael Guido,男,摩羯座,1950年01月13日,"美国,纽约,伍德赛德",演员,nm0346774,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1154784,雷·托勒 Ray Toler,雷·托勒,Ray Toler,男,天蝎座,1949年10月26日,"美国,密苏里州",演员,nm0866008,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1065839,比莉·伯德 Billie Bird,比莉·伯德,Billie Bird,女,双鱼座,,"美国,爱达荷州,波卡特洛",演员,nm0083345,https://img1.doubanio.com/view/celebrity/raw/public/p1566298387.9.jpg,Billie Bird Sellen (本名),,,1908年02月28日 至 2002年11月27日,
1063260,格里·贝克尔 Gerry Becker,格里·贝克尔,Gerry Becker,男,白羊座,1951年04月11日,"美国,密苏里州圣路易斯市",演员,nm0065418,https://img9.doubanio.com/view/celebrity/raw/public/p1585077929.16.jpg,,,,,
1365965,克拉克·德弗洛 Clarke Devereux,克拉克·德弗洛,Clarke Devereux,男,,,,演员,nm0222390,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1162242,丹尼·沃霍尔 Dan Charles Zukoski,丹尼·沃霍尔,Dan Charles Zukoski,男,射手座,1971年12月13日,"美国,伊利诺伊州,芝加哥",演员,nm0958562,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,丹·查尔斯·朱科斯基,D. Danny Warhol,,,
1000111,霍普·戴维斯 Hope Davis,霍普·戴维斯,Hope Davis,女,白羊座,1964年03月23日,"美国,新泽西州,恩格尔伍德",演员,nm0204706,https://img1.doubanio.com/view/celebrity/raw/public/p7750.jpg,,,Jon Patrick Walker（夫） / Ford Evanson（前夫）,,
1365918,詹姆斯·雷恩 James Ryan,詹姆斯·雷恩,James Ryan,男,,,,配音 / 演员 / 剪辑,nm1121631,https://img2.doubanio.com/view/celebrity/raw/public/p1491360845.12.jpg,,,,,
1068149,肯·哈德森·坎贝尔 Ken Hudson Campbell,肯·哈德森·坎贝尔,Ken Hudson Campbell,,双子座,1962年06月05日,美国,演员 / 配音,nm0132637,https://img1.doubanio.com/view/celebrity/raw/public/p1548996503.57.jpg,Ken Campbell,,,,
1133162,吉姆·奥特莱比 Jim Ortlieb,吉姆·奥特莱比,Jim Ortlieb,男,双子座,1956年06月19日,"美国,新泽西州,黑兹利特",演员,nm0651296,https://img9.doubanio.com/view/celebrity/raw/public/p1396273302.05.jpg,James Ortlieb (本名),,,,
1048220,莱昂纳尔·巴里摩尔 Lionel Barrymore,莱昂纳尔·巴里摩尔,Lionel Barrymore,男,金牛座,,"美国,宾夕法尼亚州,费城",演员 / 导演 / 音乐 / 副导演 / 编剧,nm0000859,https://img2.doubanio.com/view/celebrity/raw/public/p1456670972.42.jpg,Lionel Herbert Blythe (本名),赖尼尔·巴利摩,Doris Rankin(前妻) / Irene Fenwick(妻子) / Maurice Barrymore(父亲) / Georgiana Drew(母亲) / Ethel Barrymore(妹妹) / John Barrymore(弟弟) / John Drew Barrymore(侄子) / Diana Barrymore(侄女) / Drew Barrymore(侄孙女),1878年04月28日 至 1954年11月15日,
1076684,奎因.卡尔金 Quinn Culkin,奎因.卡尔金,Quinn Culkin,女,天蝎座,1984年11月08日,"美国,纽约",演员 / 配音,nm0191411,https://img2.doubanio.com/view/celebrity/raw/public/p1541165924.03.jpg,Quinn Kay Culkin (本名),,,,
